,play,situation,qtr,drive_num,pos_team,drive_plays,drive_yds,drive_time,down,yds_to_1st_down,field_pos,game_date,game_id,season,month,date_full,game_hour,stadium_city,away_team,home_team,away_team_final_score,home_team_final_score,game_week,yardline_100,passer,receiver,intended_receiver,pass_attempt,pass_comp,passing_yds,rusher,rush_yds,yds_gained_per_play,td,pass_td,rush_td,extra_point_attempt,extra_point_result,fg_attempt,fg_attempt_result,fg_attempt_distance,fg_kicker,kickoff_player,kickoff_yds,kickoff_returner,kickoff_ret_yds,punt,punt_td,punt_yds,punter,timeout,def_player_action,int,int_td,int_player,int_ret_yds,sack,sack_yds,fumble,fumble_td,fum_player,fum_force_player,fum_recov_player,fum_recov_team,penalty,penalty_type,penalty_yds,penalty_team,penalty_player
9604,Pass,"J. Erdmann pass complete to A. Wegan for 7 yards to the VV41, 1ST DOWN VV (J. Embry).",1,3,Vienna Vikings,10,55,5:41,3rd,6,VV34,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,66,J. Erdmann,A. Wegan,A. Wegan,1,1,7,,,7,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,J. Embry,0,0,,,0,,0,0,,,,,0,,0,,
9605,Rush,"A. Wegan rush for 1 yard to the VV42 (M. Sy,W. Nasri).",1,3,Vienna Vikings,10,55,5:41,1st,10,VV41,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,59,,,,0,0,,A. Wegan,1,1,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"M. Sy,W. Nasri",0,0,,,0,,0,0,,,,,0,,0,,
9606,Pass,"J. Erdmann pass complete to M. Breuler for 21 yards to the FG37, 1ST DOWN VV (F. Lowery).",1,3,Vienna Vikings,10,55,5:41,2nd,9,VV42,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,58,J. Erdmann,M. Breuler,M. Breuler,1,1,21,,,21,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,F. Lowery,0,0,,,0,,0,0,,,,,0,,0,,
9607,Rush,"J. Erdmann rush for 5 yards to the FG32 (S. Silva Gomez), PENALTY FG Unnecessary Roughness (S. Silva Gomez) 15 yards to the FG17, 1ST DOWN VV.",1,3,Vienna Vikings,10,55,5:41,1st,10,FG37,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,37,,,,0,0,,J. Erdmann,5,5,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,S. Silva Gomez,0,0,,,0,,0,0,,,,,0,,0,,
9608,Down,1st and 10.,1,3,Vienna Vikings,10,55,5:41,1st,10,FG17,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,17,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9609,Rush,M. Pooda rush for 3 yards to the FG14 (K. Brauns).,1,3,Vienna Vikings,10,55,5:41,1st,10,FG17,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,17,,,,0,0,,M. Pooda,3,3,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,K. Brauns,0,0,,,0,,0,0,,,,,0,,0,,
9610,Penalty,PENALTY VV False Start (J. Schuetz) 5 yards to the FG19.,1,3,Vienna Vikings,10,55,5:41,2nd,7,FG14,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,14,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,1,False Start,5,Vienna Vikings,J. Schuetz
9611,Pass,J. Erdmann pass incomplete to M. Breuler (J. Embry).,1,3,Vienna Vikings,10,55,5:41,2nd,12,FG19,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,19,J. Erdmann,,M. Breuler,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,J. Embry,0,0,,,0,,0,0,,,,,0,,0,,
9612,Pass,"J. Erdmann pass complete to M. Breuler for 4 yards to the FG15 (D. Josiah,L. Achaintre).",1,3,Vienna Vikings,10,55,5:41,3rd,12,FG19,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,19,J. Erdmann,M. Breuler,M. Breuler,1,1,4,,,4,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"D. Josiah,L. Achaintre",0,0,,,0,,0,0,,,,,0,,0,,
9613,Field goal attempt,"O. Herz field goal attempt from 32 MISSED - hit crossbar, spot at FG22, clock 02:37.",1,3,Vienna Vikings,10,55,5:41,4th,8,FG15,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,15,,,,0,0,,,,0,0,0,0,0,nan,1,missed,32,O. Herz,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9614,Drive start,FRANKFURT GALAXY drive start at 02:37.,1,4,Frankfurt Galaxy,5,25,2:17,1st,10,FG22,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,78,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9615,Pass,"J. Sullivan pass complete to M. Rutsch for 14 yards to the FG36, 1ST DOWN FG (E. Edwards).",1,4,Frankfurt Galaxy,5,25,2:17,1st,10,FG22,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,78,J. Sullivan,M. Rutsch,M. Rutsch,1,1,14,,,14,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,E. Edwards,0,0,,,0,,0,0,,,,,0,,0,,
9616,Pass,"J. Sullivan pass complete to C. Sow for 11 yards to the FG47, 1ST DOWN FG, out-of-bounds.",1,4,Frankfurt Galaxy,5,25,2:17,1st,10,FG36,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,64,J. Sullivan,C. Sow,C. Sow,1,1,11,,,11,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9617,Pass,J. Sullivan pass incomplete to N. Schumm.,1,4,Frankfurt Galaxy,5,25,2:17,1st,10,FG47,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,53,J. Sullivan,,N. Schumm.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9618,Pass,J. Sullivan pass incomplete to N. Strahmann (T. Schnurrer).,1,4,Frankfurt Galaxy,5,25,2:17,2nd,10,FG47,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,53,J. Sullivan,,N. Strahmann,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,T. Schnurrer,0,0,,,0,,0,0,,,,,0,,0,,
9619,Rush,J. Sullivan rush for no gain to the FG47 (M. Wappl).,1,4,Frankfurt Galaxy,5,25,2:17,3rd,10,FG47,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,53,,,,0,0,,J. Sullivan,0,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,M. Wappl,0,0,,,0,,0,0,,,,,0,,0,,
9620,Punt,H. Schwarz punt 50 yards to the VV3.,1,4,Frankfurt Galaxy,5,25,2:17,4th,10,FG47,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,53,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,1,0,50,H. Schwarz,0,,0,0,,,0,,0,0,,,,,0,,0,,
9621,Drive start,VIENNA VIKINGS drive start at 00:20.,1,5,Vienna Vikings,5,26,1:14,1st,10,VV03,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,97,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9622,Rush,"A. Wegan rush for 4 yards to the VV7 (K. Maier,M. A. Hor).",1,5,Vienna Vikings,5,26,1:14,1st,10,VV03,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,97,,,,0,0,,A. Wegan,4,4,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"K. Maier,M. A. Hor",0,0,,,0,,0,0,,,,,0,,0,,
9623,Drive start,FRANKFURT GALAXY drive start at 14:06.,2,6,Frankfurt Galaxy,5,29,3:02,1st,10,VV29,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,29,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9624,Rush,T. Fischbach rush for 4 yards to the VV25 (M. Wappl).,2,6,Frankfurt Galaxy,5,29,3:02,1st,10,VV29,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,29,,,,0,0,,T. Fischbach,4,4,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,M. Wappl,0,0,,,0,,0,0,,,,,0,,0,,
9625,Rush,"T. Fischbach rush for 12 yards to the VV13, 1ST DOWN FG (N. Huszar).",2,6,Frankfurt Galaxy,5,29,3:02,2nd,6,VV25,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,25,,,,0,0,,T. Fischbach,12,12,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,N. Huszar,0,0,,,0,,0,0,,,,,0,,0,,
9626,Pass,J. Sullivan pass complete to M. Rutsch for 2 yards to the VV11 (B. Straight).,2,6,Frankfurt Galaxy,5,29,3:02,1st,10,VV13,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,13,J. Sullivan,M. Rutsch,M. Rutsch,1,1,2,,,2,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,B. Straight,0,0,,,0,,0,0,,,,,0,,0,,
9627,Rush,"T. Fischbach rush for 10 yards to the VV1, 1ST DOWN FG (L. Balogh).",2,6,Frankfurt Galaxy,5,29,3:02,2nd,8,VV11,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,11,,,,0,0,,T. Fischbach,10,10,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,L. Balogh,0,0,,,0,,0,0,,,,,0,,0,,
9628,Rush,"L. Helm rush for 1 yard to the VV0, 1ST DOWN FG, TOUCHDOWN, clock 11:04.",2,6,Frankfurt Galaxy,5,29,3:02,1st,0,VV01,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,1,,,,0,0,,L. Helm,1,1,1,0,1,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9629,Point after try,R. Rimmler kick attempt failed.,2,6,Frankfurt Galaxy,5,29,3:02,1st,10,VV15,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,15,,,,0,0,,,,0,0,0,0,1,failed,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9630,Kickoff,"R. Rimmler kickoff 67 yards to the VV3, E. Edwards return 42 yards to the VV45 (M. Hachenberg).",2,6,Frankfurt Galaxy,5,29,3:02,1st,0,FG30,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,70,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,R. Rimmler,67,E. Edwards,42,0,0,0,,0,M. Hachenberg,0,0,,,0,,0,0,,,,,0,,0,,
9631,Drive start,VIENNA VIKINGS drive start at 10:58.,2,7,Vienna Vikings,3,1,1:07,1st,10,VV45,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,55,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9632,Rush,"A. Wegan rush for 1 yard to the VV46 (S. Rieger,M. Sy).",2,7,Vienna Vikings,3,1,1:07,1st,10,VV45,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,55,,,,0,0,,A. Wegan,1,1,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"S. Rieger,M. Sy",0,0,,,0,,0,0,,,,,0,,0,,
9633,Pass,J. Erdmann pass incomplete to K. Linnainmaa (J. Embry).,2,7,Vienna Vikings,3,1,1:07,2nd,9,VV46,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,54,J. Erdmann,,K. Linnainmaa,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,J. Embry,0,0,,,0,,0,0,,,,,0,,0,,
9634,Pass,"J. Erdmann pass intercepted by J. Embry at the FG32, J. Embry return 13 yards to the FG45 (K. Linnainmaa).",2,7,Vienna Vikings,3,1,1:07,3rd,9,VV46,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,54,J. Erdmann,,,1,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,K. Linnainmaa,1,0,J. Embry,13,0,,0,0,,,,,0,,0,,
9635,Drive start,FRANKFURT GALAXY drive start at 09:51.,2,8,Frankfurt Galaxy,4,55,2:12,1st,10,FG45,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,55,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9636,Pass,"J. Sullivan pass complete to K. Mwamba for 6 yards to the VV49 (L. Horvath,B. Straight).",2,8,Frankfurt Galaxy,4,55,2:12,1st,10,FG45,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,55,J. Sullivan,K. Mwamba,K. Mwamba,1,1,6,,,6,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"L. Horvath,B. Straight",0,0,,,0,,0,0,,,,,0,,0,,
9637,Pass,"J. Sullivan pass complete to K. Mwamba for 14 yards to the VV35, 1ST DOWN FG (N. Huszar,L. Horvath).",2,8,Frankfurt Galaxy,4,55,2:12,2nd,4,VV49,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,49,J. Sullivan,K. Mwamba,K. Mwamba,1,1,14,,,14,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"N. Huszar,L. Horvath",0,0,,,0,,0,0,,,,,0,,0,,
9638,Rush,T. Fischbach rush for 6 yards to the VV29 (F. Macher).,2,8,Frankfurt Galaxy,4,55,2:12,1st,10,VV35,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,35,,,,0,0,,T. Fischbach,6,6,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,F. Macher,0,0,,,0,,0,0,,,,,0,,0,,
9639,Pass,"J. Sullivan pass complete to R. Horn for 29 yards to the VV0, 1ST DOWN FG, TOUCHDOWN, clock 07:39.",2,8,Frankfurt Galaxy,4,55,2:12,2nd,4,VV29,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,29,J. Sullivan,R. Horn,R. Horn,1,1,29,,,29,1,1,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9640,Point after try,R. Rimmler kick attempt failed.,2,8,Frankfurt Galaxy,4,55,2:12,1st,10,VV15,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,15,,,,0,0,,,,0,0,0,0,1,failed,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9641,Kickoff,"R. Rimmler kickoff 70 yards to the VV0, touchback, VV ball on VV30.",2,8,Frankfurt Galaxy,4,55,2:12,1st,0,FG30,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,70,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,R. Rimmler,70,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9642,Drive start,VIENNA VIKINGS drive start at 07:39.,2,9,Vienna Vikings,3,0,0:19,1st,10,VV30,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,70,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9643,Pass,J. Erdmann pass incomplete to K. Linnainmaa (K. Ben El Ghali).,2,9,Vienna Vikings,3,0,0:19,1st,10,VV30,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,70,J. Erdmann,,K. Linnainmaa,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,K. Ben El Ghali,0,0,,,0,,0,0,,,,,0,,0,,
9644,Pass,J. Erdmann pass incomplete to M. Schachermayr.,2,9,Vienna Vikings,3,0,0:19,2nd,10,VV30,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,70,J. Erdmann,,M. Schachermayr.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9645,Pass,"J. Erdmann pass intercepted by K. Brauns at the VV25, L. Achaintre return 22 yards to the VV3 (J. Bouah).",2,9,Vienna Vikings,3,0,0:19,3rd,10,VV30,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,70,J. Erdmann,,,1,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,J. Bouah,1,0,K. Brauns,22,0,,0,0,,,,,0,,0,,
9646,Drive start,FRANKFURT GALAXY drive start at 07:20.,2,10,Frankfurt Galaxy,4,1,1:30,1st,0,VV03,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,3,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9647,Rush,T. Fischbach rush for no gain to the VV3 (F. Sudi).,2,10,Frankfurt Galaxy,4,1,1:30,1st,0,VV03,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,3,,,,0,0,,T. Fischbach,0,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,F. Sudi,0,0,,,0,,0,0,,,,,0,,0,,
9648,Rush,"T. Fischbach rush for 1 yard to the VV2 (T. Schnurrer,M. Wappl).",2,10,Frankfurt Galaxy,4,1,1:30,2nd,0,VV03,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,3,,,,0,0,,T. Fischbach,1,1,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"T. Schnurrer,M. Wappl",0,0,,,0,,0,0,,,,,0,,0,,
9649,Pass,J. Sullivan pass incomplete to T. Fischbach.,2,10,Frankfurt Galaxy,4,1,1:30,3rd,0,VV02,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,2,J. Sullivan,,T. Fischbach.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9650,Field goal attempt,"R. Rimmler field goal attempt from 20 GOOD, clock 05:50.",2,10,Frankfurt Galaxy,4,1,1:30,4th,0,VV02,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,2,,,,0,0,,,,0,0,0,0,0,nan,1,good,20,R. Rimmler,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9651,Kickoff,"R. Rimmler kickoff 68 yards to the VV2, E. Edwards return 41 yards to the VV43 (M. Hachenberg).",2,10,Frankfurt Galaxy,4,1,1:30,1st,0,FG30,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,70,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,R. Rimmler,68,E. Edwards,41,0,0,0,,0,M. Hachenberg,0,0,,,0,,0,0,,,,,0,,0,,
9652,Drive start,VIENNA VIKINGS drive start at 05:39.,2,11,Vienna Vikings,7,18,3:34,1st,10,VV43,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,57,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
9653,Pass,"J. Erdmann pass complete to J. Schuetz for 11 yards to the FG46 (K. Ben El Ghali), PENALTY VV Illegal Blindside Block declined, PENALTY VV Illegal Formation 5 yards to the VV38, NO PLAY.",2,11,Vienna Vikings,7,18,3:34,1st,10,VV43,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,57,J. Erdmann,J. Schuetz,J. Schuetz,1,1,11,,,11,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,K. Ben El Ghali,0,0,,,0,,0,0,,,,,0,,0,,
9654,Timeout,"Timeout Vienna Vikings, clock 05:20.",2,11,Vienna Vikings,7,18,3:34,1st,15,VV38,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,62,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,1,,0,0,,,0,,0,0,,,,,0,,0,,
9655,Pass,"J. Erdmann pass incomplete to M. Breuler, PENALTY VV Offensive Holding (N. Johansson) 10 yards to the VV28, NO PLAY.",2,11,Vienna Vikings,7,18,3:34,1st,15,VV38,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,62,J. Erdmann,,"M. Breuler,",1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,N. Johansson,0,0,,,0,,0,0,,,,,0,,0,,
9656,Pass,J. Erdmann pass incomplete (M. A. Hor).,2,11,Vienna Vikings,7,18,3:34,1st,25,VV28,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,72,J. Erdmann,,A. Hor).,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,M. A. Hor,0,0,,,0,,0,0,,,,,0,,0,,
9657,Pass,"J. Erdmann pass complete to R. Frey for 12 yards to the VV40 (S. Silva Gomez,D. Josiah).",2,11,Vienna Vikings,7,18,3:34,2nd,25,VV28,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,72,J. Erdmann,R. Frey,R. Frey,1,1,12,,,12,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"S. Silva Gomez,D. Josiah",0,0,,,0,,0,0,,,,,0,,0,,
9658,Timeout,"Timeout Vienna Vikings, clock 04:17.",2,11,Vienna Vikings,7,18,3:34,3rd,13,VV40,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,60,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,1,,0,0,,,0,,0,0,,,,,0,,0,,
9659,Pass,"J. Erdmann pass incomplete to J. Bouah, PENALTY FG Illegal Contact (J. Embry) 5 yards to the VV45, 1ST DOWN VV, NO PLAY.",2,11,Vienna Vikings,7,18,3:34,3rd,13,VV40,220814,2208VieFra,2022.0,8.0,"Sunday, August 14, 2022",15:00,Frankfurt,Vienna Vikings,Frankfurt Galaxy,8.0,42.0,11.0,60,J. Erdmann,,"J. Bouah,",1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,J. Embry,0,0,,,0,,0,0,,,,,0,,0,,
